-9.26775390625  -9.9982734375  nan  nan  nan  nan  nan
-9.26775390625  -9.79627368411  nan  nan  nan  nan  nan
-9.26775390625  -9.59427393071  nan  nan  nan  nan  nan
-9.26775390625  -9.39227417732  nan  nan  nan  nan  nan
-9.26775390625  -9.19027442393  nan  nan  nan  nan  nan
-9.26775390625  -8.98827467053  nan  nan  nan  nan  nan
-9.26775390625  -8.78627491714  nan  nan  nan  nan  nan
-9.26775390625  -8.58427516375  nan  nan  nan  nan  nan
-9.26775390625  -8.38227541035  nan  nan  nan  nan  nan
-9.26775390625  -8.18027565696  nan  nan  nan  nan  nan
-9.26775390625  -7.97827590357  nan  nan  nan  nan  nan
-9.26775390625  -7.77627615017  nan  nan  nan  nan  nan
-9.26775390625  -7.57427639678  nan  nan  nan  nan  nan
-9.26775390625  -7.37227664339  nan  nan  nan  nan  nan
-9.26775390625  -7.17027688999  nan  nan  nan  nan  nan
-9.26775390625  -6.9682771366  nan  nan  nan  nan  nan
-9.26775390625  -6.76627738321  nan  nan  nan  nan  nan
-9.26775390625  -6.56427762981  nan  nan  nan  nan  nan
-9.26775390625  -6.36227787642  nan  nan  nan  nan  nan
-9.26775390625  -6.16027812303  nan  nan  nan  nan  nan
-9.26775390625  -5.95827836963  nan  nan  nan  nan  nan
-9.26775390625  -5.75627861624  nan  nan  nan  nan  nan
-9.26775390625  -5.55427886285  nan  nan  nan  nan  nan
-9.26775390625  -5.35227910945  nan  nan  nan  nan  nan
-9.26775390625  -5.15027935606  nan  nan  nan  nan  nan
-9.26775390625  -4.94827960267  nan  nan  nan  nan  nan
-9.26775390625  -4.74627984927  nan  nan  nan  nan  nan
-9.26775390625  -4.54428009588  nan  nan  nan  nan  nan
-9.26775390625  -4.34228034249  nan  nan  nan  nan  nan
-9.26775390625  -4.14028058909  nan  nan  nan  nan  nan
-9.26775390625  -3.9382808357  nan  nan  nan  nan  nan
-9.26775390625  -3.73628108231  nan  nan  nan  nan  nan
-9.26775390625  -3.53428132891  nan  nan  nan  nan  nan
-9.26775390625  -3.33228157552  nan  nan  nan  nan  nan
-9.26775390625  -3.13028182213  nan  nan  nan  nan  nan
-9.26775390625  -2.92828206873  nan  nan  nan  nan  nan
-9.26775390625  -2.72628231534  nan  nan  nan  nan  nan
-9.26775390625  -2.52428256195  nan  nan  nan  nan  nan
-9.26775390625  -2.32228280855  nan  nan  nan  nan  nan
-9.26775390625  -2.12028305516  nan  nan  nan  nan  nan
-9.26775390625  -1.91828330177  nan  nan  nan  nan  nan
-9.26775390625  -1.71628354837  nan  nan  nan  nan  nan
-9.26775390625  -1.51428379498  nan  nan  nan  nan  nan
-9.26775390625  -1.31228404159  nan  nan  nan  nan  nan
-9.26775390625  -1.11028428819  nan  nan  nan  nan  nan
-9.26775390625  -0.908284534801  nan  nan  nan  nan  nan
-9.26775390625  -0.706284781408  nan  nan  nan  nan  nan
-9.26775390625  -0.504285028015  nan  nan  nan  nan  nan
-9.26775390625  -0.302285274621  nan  nan  nan  nan  nan
-9.26775390625  -0.100285521228  nan  nan  nan  nan  nan
-9.26775390625  0.101714232165  nan  nan  nan  nan  nan
-9.26775390625  0.303713985559  nan  nan  nan  nan  nan
-9.26775390625  0.505713738952  nan  nan  nan  nan  nan
-9.26775390625  0.707713492345  nan  nan  nan  nan  nan
-9.26775390625  0.909713245739  nan  nan  nan  nan  nan
-9.26775390625  1.11171299913  nan  nan  nan  nan  nan
-9.26775390625  1.31371275253  nan  nan  nan  nan  nan
-9.26775390625  1.51571250592  nan  nan  nan  nan  nan
-9.26775390625  1.71771225931  nan  nan  nan  nan  nan
-9.26775390625  1.91971201271  nan  nan  nan  nan  nan
-9.26775390625  2.1217117661  nan  nan  nan  nan  nan
-9.26775390625  2.32371151949  nan  nan  nan  nan  nan
-9.26775390625  2.52571127289  nan  nan  nan  nan  nan
-9.26775390625  2.72771102628  nan  nan  nan  nan  nan
-9.26775390625  2.92971077967  nan  nan  nan  nan  nan
-9.26775390625  3.13171053307  nan  nan  nan  nan  nan
-9.26775390625  3.33371028646  nan  nan  nan  nan  nan
-9.26775390625  3.53571003985  nan  nan  nan  nan  nan
-9.26775390625  3.73770979324  nan  nan  nan  nan  nan
-9.26775390625  3.93970954664  nan  nan  nan  nan  nan
-9.26775390625  4.14170930003  nan  nan  nan  nan  nan
-9.26775390625  4.34370905342  nan  nan  nan  nan  nan
-9.26775390625  4.54570880682  nan  nan  nan  nan  nan
-9.26775390625  4.74770856021  nan  nan  nan  nan  nan
-9.26775390625  4.9497083136  nan  nan  nan  nan  nan
-9.26775390625  5.151708067  nan  nan  nan  nan  nan
-9.26775390625  5.35370782039  nan  nan  nan  nan  nan
-9.26775390625  5.55570757378  nan  nan  nan  nan  nan
-9.26775390625  5.75770732718  nan  nan  nan  nan  nan
