        25 
             1  -116.1620000    32.5925700     0.0000000
             2  -118.7711000    32.9784200     0.0000000
             3  -116.5285000    35.7330300     0.0000000
             4  -119.1860000    35.0276600     0.0000000
             5  -117.9934000    34.2858000     0.0000000
             6  -116.4294000    34.1989600     0.0000000
             7  -117.8815000    36.0179400     0.0000000
             8  -117.6680000    34.3608000     0.0000000
             9  -117.9078000    32.3382000     0.0000000
            10  -119.3447000    33.6555700     0.0000000
            11  -119.9012000    36.0047600     0.0000000
            12  -116.2734000    34.5769100     0.0000000
            13  -115.2317000    32.2582100     0.0000000
            14  -118.5359000    34.2093600     0.0000000
            15  -117.8280000    32.9882400     0.0000000
            16  -115.5177000    32.8926400     0.0000000
            17  -118.6447000    35.3981500     0.0000000
            18  -116.8185000    34.9763800     0.0000000
            19  -116.4987000    33.4957600     0.0000000
            20  -118.5412000    34.4965500     0.0000000
            21  -118.0706000    35.2236200     0.0000000
            22  -116.7143000    33.6401100     0.0000000
            23  -116.8003000    33.0636400     0.0000000
            24  -115.6841000    33.3087500     0.0000000
            25  -116.8201000    34.2001600     0.0000000
