        25 
             1  -116.1686627    32.6096582     0.0000000
             2  -118.7497905    32.9804118     0.0000000
             3  -116.5421945    35.7188909     0.0000000
             4  -119.1839126    35.0097550     0.0000000
             5  -118.0073952    34.2995776     0.0000000
             6  -116.4511222    34.1998139     0.0000000
             7  -117.8752363    36.0006820     0.0000000
             8  -117.6652411    34.3786417     0.0000000
             9  -117.9271659    32.3456704     0.0000000
            10  -119.3373110    33.6386681     0.0000000
            11  -119.8935972    35.9878580     0.0000000
            12  -116.2840230    34.5926270     0.0000000
            13  -115.2523707    32.2624488     0.0000000
            14  -118.5235690    34.1945444     0.0000000
            15  -117.8359713    33.0049378     0.0000000
            16  -115.5281163    32.9083570     0.0000000
            17  -118.6333677    35.3827174     0.0000000
            18  -116.8326122    34.9901576     0.0000000
            19  -116.4906823    33.5124578     0.0000000
            20  -118.5238356    34.4856560     0.0000000
            21  -118.0906299    35.2310902     0.0000000
            22  -116.7129295    33.6580602     0.0000000
            23  -116.7836403    33.0749803     0.0000000
            24  -115.6635473    33.3140888     0.0000000
            25  -116.7993325    34.2054988     0.0000000
