        10 
         1      1.271600036571e+04      7.277134479869e+04      0.000000000000e+00
         2      3.949267559971e+04      7.750009191186e+04      0.000000000000e+00
         3      4.242459005946e+04      5.900025169191e+04      0.000000000000e+00
         4      5.848059125911e+04      7.240243464565e+04      0.000000000000e+00
         5      9.941440399737e+04      7.580609474794e+04      0.000000000000e+00
         6      1.210003998876e+05      6.468296752360e+04      0.000000000000e+00
         7      1.440148135122e+05      7.014320612220e+04      0.000000000000e+00
         8      1.460159969116e+05      5.502982087177e+04      0.000000000000e+00
         9      1.590990612849e+05      7.758604090390e+04      0.000000000000e+00
        10      1.928376347915e+05      6.448323123412e+04      0.000000000000e+00
