  1.267383299789e+02 -9.570977571789e+01 -6.286303233874e-01
  1.969883956224e+03  1.446792358321e+03  3.182555521271e-01
 -8.144705530881e+02 -2.390402904540e+02 -1.996440975760e-01
 -2.194790660469e+03 -8.608647334048e+02 -1.466697292799e-01
 -2.668343248704e+03  3.093533072563e+03 -2.523697752226e-01
 -4.824024741007e+00 -2.437783873262e+02 -3.765361466706e-01
  4.641535642308e+03  1.129355023043e+03  4.294870695967e-01
  1.143152245849e+03 -1.105850697102e+03 -2.812512701569e-01
 -1.836714742299e+03 -4.758128723658e+02 -1.845912730572e-01
 -3.384600275225e+02  2.300381319903e+03 -2.725172520900e-01
  2.262996471575e+03 -1.603336211662e+03  3.827927475534e-02
 -1.324845384413e+03  1.155804447578e+03 -1.373179179902e-01
 -7.985609180655e+02  3.949525656308e+02 -2.273747165639e-01
 -1.877787227075e+03  1.132380269566e+03 -2.667791187071e-01
 -6.944090254420e+01  2.677108493911e+03 -2.776452522937e-01
 -4.416364228716e+02 -8.376638282015e+02  2.963486554201e-01
  1.385871535299e+03 -8.417102927914e+02  1.778779430494e-01
  2.643637190779e+03  5.021008993197e+02 -2.882550971269e-01
  1.671586741220e+03 -9.327837754046e+02 -5.723542443655e-02
 -1.328798763517e+02 -3.268021867436e+03 -1.799233935729e-01
  5.237739337400e+02  3.376722966085e+03 -5.322138237609e-01
  2.994986799913e+03  1.976546294905e+03  1.252838013974e-01
  3.111593417954e+03  1.490199531609e+03  4.590259909292e-01
 -3.967165351755e+03  2.703428143245e+03  2.042804539675e-01
 -4.780331544454e+02 -4.979069835893e+03 -3.947758168940e-01
